,fecha,titulo,periodico,topico
7099,25-Ago-2011,FRONTERA INVISIBLE / La suerte de Obama,reforma,4
7100,25-Ago-2011,Aumentan solicitudes por desempleo en EU,reforma,0
7101,25-Ago-2011,Asegura SE cumplir|con IED pese a baja,reforma,1
7103,25-Ago-2011,FRONTERA INVISIBLE / La suerte de Obama,reforma,4
7104,25-Ago-2011,Reciben remesas menos familias,reforma,1
7105,26-Ago-2011,Resienten Bolsas rebaja en PIB de EU,reforma,0
7106,26-Ago-2011,Impulsa Fed a IPC y Dow Jones,reforma,0
7107,26-Ago-2011,Justifican captación de IED,reforma,8
7108,26-Ago-2011,Registran desempleo más alto del año,reforma,1
7109,27-Ago-2011,Persiste incertidumbre,reforma,7
7110,29-Ago-2011,GLOSAS MARGINALES / Esperando a Godot,reforma,6
7111,29-Ago-2011,Mantiene China alerta por inflación,reforma,7
7112,29-Ago-2011,Recorta Santander crecimiento de México,reforma,1
7113,29-Ago-2011,GLOSAS MARGINALES / Esperando a Godot,reforma,6
7114,29-Ago-2011,Sobreviven a protestas,reforma,3
7115,29-Ago-2011,"Tras el paso de Irene, Wall Street se dispone a operar con normalidad",reforma,7
7116,30-Ago-2011,Prevé Cepal rezago en exportaciones,reforma,1
7117,30-Ago-2011,Planea BBVA subir 20% crédito comercial,reforma,5
7118,31-Ago-2011,Suben 53% ganancias de Bombardier,reforma,9
7119,01-Sep-2011,Prevé Lozano menor empleo|para 2012,reforma,5
7120,01-Sep-2011,FRONTERA INVISIBLE / Responsabilidad ine,reforma,7
7121,01-Sep-2011,Defiende FCH lucha anticrimen,reforma,4
7122,01-Sep-2011,FRONTERA INVISIBLE / Responsabilidad ineludible,reforma,7
7123,02-Sep-2011,Cierra dólar en 12.53 pesos a la venta,reforma,2
7124,02-Sep-2011,CAPITANES,reforma,8
7125,02-Sep-2011,Pierden confianza directivos de IP,reforma,1
7126,02-Sep-2011,Cotiza dólar en 12.50 pesos a la venta,reforma,2
7127,02-Sep-2011,Defiende FCH lucha anticrimen,reforma,4
7128,02-Sep-2011,CAPITANES,reforma,8
7129,02-Sep-2011,La locomotora manufacturera global pierde impulso en agosto,reforma,7
7130,03-Sep-2011,Pierden confianza directivos de IP,reforma,1
7131,03-Sep-2011,Retira Obama plan ambiental,reforma,7
7132,04-Sep-2011,Juan E. Pardinas / ¿Candidato o secretar,reforma,5
7133,04-Sep-2011,Juan E. Pardinas / ¿Candidato o secretario?,reforma,5
7134,05-Sep-2011,Generan en agosto 66 mil 683 empleos,reforma,1
7135,05-Sep-2011,Opera BMV| con caída de 1.36%,reforma,0
7136,05-Sep-2011,Gana dólar; se vende en $12.64,reforma,2
7137,05-Sep-2011,Cierra BMV con pérdida de 3.57%,reforma,0
7138,06-Sep-2011,Caen petroprecios en NY,reforma,0
7139,06-Sep-2011,Termina dólar en 12.65 pesos a la venta,reforma,0
7140,06-Sep-2011,Temen nueva recesión,reforma,7
7141,06-Sep-2011,Tabla / Mayor pesimismo,reforma,1
7142,07-Sep-2011,Colaborador Invitado / La nueva relación,reforma,6
7143,07-Sep-2011,Prevén pocos cambios en Presupuesto 2012,reforma,5
7144,07-Sep-2011,Ve Carstens entorno adverso,reforma,5
7145,07-Sep-2011,"Colaborador Invitado / La nueva relación China-EU, ¿y México?",reforma,6
7146,07-Sep-2011,Libra BMV pérdidas de mercados globales ,reforma,0
7147,08-Sep-2011,Lanza Obama|plan de empleo,reforma,7
7148,08-Sep-2011,Destaca BCE incertidumbre económica,reforma,7
7149,08-Sep-2011,What's News,reforma,9
7150,08-Sep-2011,Ve Carstens difícil entorno,reforma,1
7151,09-Sep-2011,Bajan Bolsas más de 1%|en México y EU,reforma,0
7152,09-Sep-2011,Se desploman Bolsas; cae IPC 2.59%,reforma,0
7153,09-Sep-2011,Camina Alemania en cuerda floja,reforma,7
7154,09-Sep-2011,Lanza Obama plan de empleo,reforma,7
7155,09-Sep-2011,Un Vistazo,reforma,8
7156,12-Sep-2011,Pierde el peso |por crisis en UE,reforma,7
7157,12-Sep-2011,"Reduce BMV pérdidas al cierre, cae 0.06%",reforma,0
7158,13-Sep-2011,Pide Merkel calma a mercados,reforma,7
7159,13-Sep-2011,Advierte Meade presión en tipo de cambio,reforma,7
7160,13-Sep-2011,Pierde el peso por crisis griega,reforma,7
7161,14-Sep-2011,Calma Merkel a los mercados,reforma,7
7162,17-Sep-2011,Es volatilidad el nuevo estándara,reforma,0
7163,18-Sep-2011,Juan E. Pardinas / La erosión de las cer,reforma,6
7164,18-Sep-2011,Critican republicanos|'impuesto Buffett',reforma,7
7165,18-Sep-2011,Justifican SHCP ingresos de 2012,reforma,5
7166,18-Sep-2011,Juan E. Pardinas / La erosión de las certezas,reforma,6
7167,19-Sep-2011,Colaborador Invitado / México cambió,reforma,4
7168,19-Sep-2011,Causa Grecia volatilidad en los mercados,reforma,2
7169,19-Sep-2011,Cierra dólar en 13.27 pesos,reforma,7
7170,19-Sep-2011,Colaborador Invitado / México cambió,reforma,4
7171,19-Sep-2011,Justifica SHCP ingresos de 2012,reforma,5
7172,19-Sep-2011,Provoca Obama 'guerra de clases'.- Republicanos,reforma,7
7173,20-Sep-2011,Cierra dólar a $13.32 a la venta,reforma,2
7174,20-Sep-2011,Prevé FMI menor crecimiento mundial,reforma,7
7175,20-Sep-2011,Empeora FMI perspectiva de EU,reforma,7
7176,20-Sep-2011,Dispara crisis griega el dólar,reforma,7
7177,21-Sep-2011,Mantendrá México crecimiento.- Meade,reforma,5
7178,21-Sep-2011,Toca dólar máximo;|llega a $13.50,reforma,2
7179,21-Sep-2011,Cierra dólar en 13.72 pesos,reforma,2
7180,21-Sep-2011,Portafolio,reforma,8
7181,22-Sep-2011,Mantienen expansión hoteleros en AL,reforma,9
7182,22-Sep-2011,Viven desplomes Bolsas de Europa,reforma,0
7183,22-Sep-2011,Cierra BMV|con caída de 4.82%,reforma,0
7184,22-Sep-2011,Ceden Bolsas de México y EU en apertura,reforma,0
7185,22-Sep-2011,Se hunde BMV 5.33%,reforma,0
7186,22-Sep-2011,Augura Meade crecimiento,reforma,1
7187,22-Sep-2011,Caen las ventas al menudeo,reforma,1
7188,22-Sep-2011,Promueven exportadores voltear a AL,reforma,9
7189,23-Sep-2011,JAQUE MATE / Efecto twist,reforma,7
7190,23-Sep-2011,Termina petróleo en NY debajo de dls. 80,reforma,0
7191,23-Sep-2011,Registra BMV rebote; Bolsas de EU bajan,reforma,0
7192,23-Sep-2011,Estima OMC menor dinamismo comercial,reforma,1
7193,23-Sep-2011,Prevé Ford mejores ventas en EU,reforma,1
7194,23-Sep-2011,Recupera peso terreno frente al dólar,reforma,2
7195,23-Sep-2011,Cierra BMV|con alza de 0.64%,reforma,0
7196,23-Sep-2011,JAQUE MATE / Efecto twist,reforma,7
7197,23-Sep-2011,EE.UU. y Europa arrastran a la economía a la zona de peligro,reforma,7
7198,23-Sep-2011,Los países emergentes sienten el golpe,reforma,7
7199,25-Sep-2011,Condena Oposición|pasividad ante crisis,reforma,5
7200,25-Sep-2011,Rechazan bancos más pérdidas con Grecia,reforma,7
7201,25-Sep-2011,Confía Meade avalen|Paquete responsable,reforma,7
7202,26-Sep-2011,Calculan daño al peso por crisis europea,reforma,7
7203,26-Sep-2011,Cierra dólar a la baja en 13.65 pesos,reforma,2
7204,26-Sep-2011,Llama Zapatero|oficialmente a elecciones,reforma,4
7205,26-Sep-2011,Sufren puertos sirios por revuelta,reforma,9
7206,26-Sep-2011,Un Vistazo,reforma,5
7207,26-Sep-2011,Exigen al Gobierno estrategia anticrisis,reforma,5
7208,26-Sep-2011,Los inversionistas pierden la fe en las acciones,reforma,7
7209,27-Sep-2011,Prevén tiempos difíciles para aerolíneas,reforma,7
7210,27-Sep-2011,JAQUE MATE / Inicio de la vida,reforma,4
7211,27-Sep-2011,JAQUE MATE / Inicio de la vida,reforma,4
7212,28-Sep-2011,Cierra dólar al alza en 13.67 pesos,reforma,0
7213,28-Sep-2011,Impacta incertidumbre al oro; cae 2.5%,reforma,0
7214,28-Sep-2011,Pintan panorama negativo para EU,reforma,7
7215,30-Sep-2011,Deja septiembre al peso en la lona,reforma,2
7216,30-Sep-2011,Descarta SHCP uso de reservas para peso,reforma,2
7217,30-Sep-2011,Pierde BMV 6.2% en septiembre,reforma,0
7218,01-Oct-2011,Deja septiembre al peso en la lona,reforma,2
7219,02-Oct-2011,"Crece País,| pese a incertidumbre.-CEESP",reforma,1
7220,03-Oct-2011,Baja Fitch proyección de economía global,reforma,1
7221,03-Oct-2011,Bajan previsión anual de nuevos empleos,reforma,1
7222,03-Oct-2011,JAQUE MATE / Tiempo de miedo,reforma,0
7223,03-Oct-2011,COORDENADAS / Políticos liliputienses,reforma,6
7224,03-Oct-2011,GLOSAS MARGINALES / El Fed inefectivo,reforma,2
7225,03-Oct-2011,Prevén crecimiento económico limitado,reforma,1
7226,03-Oct-2011,Cierra BMV con caída de 1.10%,reforma,0
7227,03-Oct-2011,Dice López Obrador estar listo para 2012,reforma,4
7228,03-Oct-2011,COORDENADAS / Políticos liliputienses,reforma,6
7229,03-Oct-2011,GLOSAS MARGINALES / El Fed inefectivo,reforma,2
7230,03-Oct-2011,JAQUE MATE / Tiempo de miedo,reforma,0
7231,04-Oct-2011,Caen bolsas de EU por Europa,reforma,0
7232,04-Oct-2011,Cotiza dólar en 14.15 pesos a la venta,reforma,2
7233,04-Oct-2011,Retrocede 1.54% confianza del consumidor,reforma,1
7234,04-Oct-2011,Atrasa volatilidad Ley de Ingresos,reforma,1
7235,04-Oct-2011,Recupera peso|22 centavos|frente a dólar,reforma,2
7236,04-Oct-2011,Cae BMV 0.51% al cierre,reforma,0
7237,05-Oct-2011,Ven a AL lejos de escenario crítico,reforma,1
7238,05-Oct-2011,Prevé BBVA apreciación del peso,reforma,1
7239,05-Oct-2011,Atrasa volatilidad Ley de Ingresos,reforma,1
7240,06-Oct-2011,Inyecta liquidez BCE,reforma,7
7241,06-Oct-2011,Paralizan al Gobierno griego ,reforma,8
7242,08-Oct-2011,TREN MOTRIZ / Optimismo en Detroit,reforma,9
7243,08-Oct-2011,TREN MOTRIZ / Optimismo en Detroit,reforma,9
7244,10-Oct-2011,Buscan refugio en AL,reforma,7
7245,11-Oct-2011,Dan estímulos fiscales|a maquiladoras,reforma,5
7246,11-Oct-2011,Alertan de posible bancarrota de Grecia,reforma,7
7247,11-Oct-2011,Espera OPEP menor demanda de crudo,reforma,0
7248,11-Oct-2011,Cierra dólar en $13.45 a la venta,reforma,7
7249,11-Oct-2011,Buscan refugio en AL,reforma,7
7250,12-Oct-2011,Alertan ante una posible bancarrota de Grecia,reforma,7
7251,13-Oct-2011,Cierra dólar al alza; se vende en $13.45,reforma,7
7252,13-Oct-2011,Alistan emisión de nuevo cupo de azúcar,reforma,5
7253,13-Oct-2011,Tiene BMV inicio volátil  ,reforma,0
7254,16-Oct-2011,Horóscopos,reforma,3
7255,17-Oct-2011,Rompe BMV racha positiva al caer 2.07%,reforma,0
7256,18-Oct-2011,COORDENADAS / Tres semanas críticas,reforma,7
7257,18-Oct-2011,Se desacelera economía china  ,reforma,7
7258,18-Oct-2011,Crece temor tras advertencia a Francia,reforma,7
7259,18-Oct-2011,Ensombrece panorama bancario en EU,reforma,7
7260,18-Oct-2011,Caen 51% acciones de ICA,reforma,0
7261,18-Oct-2011,Retrocede dólar; se vende en $13.55,reforma,7
7262,18-Oct-2011,COORDENADAS / Tres semanas críticas,reforma,7
7263,19-Oct-2011,Moldea Cristina| al peronismo,reforma,4
7264,19-Oct-2011,Reportan crecimiento lento en EU,reforma,7
7265,19-Oct-2011,Caen 51% acciones de ICA,reforma,0
7266,19-Oct-2011,Se ensombrece el panorama del sector bancario en EE.UU.,reforma,7
7267,20-Oct-2011,EN EL DINERO / Operadores financieros id,reforma,2
7268,20-Oct-2011,Sube dólar 21 centavos; cierra en $13.81,reforma,7
7269,20-Oct-2011,Advierte Alfa riesgos por Europa,reforma,1
7270,20-Oct-2011,Operan mixtas Bolsas de EU,reforma,0
7271,20-Oct-2011,Van Diputados por más deuda,reforma,5
7272,20-Oct-2011,La nueva amenaza para Argentina es la desaceleración de Brasil,reforma,7
7273,20-Oct-2011,El mercado global del acero pierde brillo,reforma,9
7274,20-Oct-2011,EN EL DINERO / Operadores financieros ideáticos,reforma,2
7275,21-Oct-2011,Colaborador Invitado / Los Nobel salvaro,reforma,6
7276,21-Oct-2011,Abre BMV con ganancia|de 1.02%,reforma,0
7277,21-Oct-2011,Alertan sobre litigios colectivos,reforma,8
7278,21-Oct-2011,Colaborador Invitado / Los Nobel salvaron la macroeconomía,reforma,6
7279,21-Oct-2011,Pierde moneda mexicana 21 centavos al menudeo,reforma,0
7280,24-Oct-2011,Retrocede dólar a 13.65 pesos a la venta,reforma,0
7281,24-Oct-2011,Opera WTI con alza a 87.82 dólares,reforma,7
7282,24-Oct-2011,Las empresas se preparan por si acaso,reforma,9
7283,26-Oct-2011,COORDENADAS / En la encrucijada,reforma,7
7284,26-Oct-2011,Cae 43% en 3 años crédito automotriz,reforma,9
7285,26-Oct-2011,COORDENADAS / En la encrucijada,reforma,7
7286,27-Oct-2011,"CON ESTILO / Economía, pon alto a Bachoc",reforma,5
7287,27-Oct-2011,Cae 43% en 3 años crédito automotriz,reforma,9
7288,27-Oct-2011,"CON ESTILO / Economía, pon alto a Bachoco",reforma,5
7289,28-Oct-2011,Tiene México bajo|gasto público.- OCDE,reforma,1
7290,28-Oct-2011,Grecia en eurozona es un error.- Sarkozy,reforma,7
7291,29-Oct-2011,Celebra Calderón repliegue de ETA,reforma,4
7292,30-Oct-2011,Fukushima: Aprende a vivir con radiactividad,reforma,3
7293,31-Oct-2011,GLOSAS MARGINALES / Desarrollo económico,reforma,4
7294,31-Oct-2011,Cierra dólar con alza en 13.45 pesos,reforma,7
7295,31-Oct-2011,Las empresas industriales se ajustan el cinturón en Europa,reforma,7
7296,31-Oct-2011,GLOSAS MARGINALES / Desarrollo económico y conflicto,reforma,4
7297,01-Nov-2011,Alista BM ayuda ante crisis europea,reforma,7
7298,01-Nov-2011,Golpea Europa a Wall Street,reforma,0
7299,01-Nov-2011,Cierra BMV con caída de 1.15%,reforma,0
7300,01-Nov-2011,Pegan alimentos|a la economía,reforma,1
7301,01-Nov-2011,Bajan previsión de crecimiento del País,reforma,1
7302,01-Nov-2011,Anticipa Hacienda más volatilidad,reforma,1
7303,02-Nov-2011,Podemos poner orden en crisis.-SRE,reforma,4
7304,02-Nov-2011,Pegan alimentos a la economía,reforma,1
7305,03-Nov-2011,Decepcionan ventas minoristas en EU,reforma,0
7306,03-Nov-2011,Consideran salida de Grecia|de Eurozona,reforma,7
7307,03-Nov-2011,Aspira México a 'poner orden' en G-20,reforma,4
7308,04-Nov-2011,Cierran bolsas europeas con pérdidas,reforma,7
7309,04-Nov-2011,Para Grecia consulta; marca UE distancia,reforma,7
7310,04-Nov-2011,Apuesta Calderón a eliminar subsidios,reforma,5
7311,04-Nov-2011,"En un giro abrupto, el BCE recorta las tasas de interés",reforma,7
7312,06-Nov-2011,Lanza Vázquez Mota|libro de entrevistas,reforma,4
7313,06-Nov-2011,Fracasa mejora de los paraderos,reforma,8
7314,07-Nov-2011,COORDENADAS / Las dos caras de la econom,reforma,9
7315,07-Nov-2011,Se sale IP de los Cetrams ,reforma,8
7316,07-Nov-2011,COORDENADAS / Las dos caras de la economía,reforma,9
7317,07-Nov-2011,Preocupa impacto por crisis europea,reforma,1
7318,07-Nov-2011,Aprovecha el País atractivo automotriz,reforma,9
7319,09-Nov-2011,Advierte Lagarde de década perdida  ,reforma,7
7320,09-Nov-2011,Avanza dólar; se vende en $13.64,reforma,2
7321,09-Nov-2011,Advierte FMI de 'década perdida',reforma,7
7322,09-Nov-2011,Baja S&P calificaciones a Cemex,reforma,7
7323,10-Nov-2011,Se vende dólar en 13.64 pesos,reforma,7
7324,10-Nov-2011,Reconoce UE|riesgo de recesión en 2012,reforma,7
7325,10-Nov-2011,Insta IP a exigir acción política,reforma,5
7326,10-Nov-2011,Baja otra vez Banxico perspectiva para 2011,reforma,1
7327,13-Nov-2011,Luis Rubio / Disquisiciones,reforma,5
7328,13-Nov-2011,Espera Avis México crecer hasta 30%,reforma,9
7329,13-Nov-2011,Luis Rubio / Disquisiciones,reforma,5
7330,14-Nov-2011,Cierra dólar a la baja en $13.62,reforma,7
7331,14-Nov-2011,Prevén estabilidad en el tipo de cambio,reforma,7
7332,14-Nov-2011,Reclama Beltrones 'mensajes claros',reforma,4
7333,15-Nov-2011,Crece Eurozona 0.2% en tercer trimestre,reforma,7
7334,15-Nov-2011,Provoca Europa baja de Bolsa de 0.02% ,reforma,0
7335,15-Nov-2011,Termina dólar en $13.72 a la venta,reforma,7
7336,15-Nov-2011,Cotiza dólar en 13.65 pesos a la venta,reforma,0
7337,15-Nov-2011,Finaliza Wall Street con ganancias,reforma,0
7338,16-Nov-2011,Caen Bolsas de EU; Dow Jones baja 1.58%,reforma,0
7339,16-Nov-2011,Cierra dólar en 13.72 pesos a la venta,reforma,7
7340,17-Nov-2011,FRONTERA INVISIBLE / ¡Alivio en Arizona!,reforma,4
7341,17-Nov-2011,Amplían Bolsas de EU pérdidas,reforma,0
7342,17-Nov-2011,José Woldenberg / En defensa de los polí,reforma,4
7343,17-Nov-2011,Aumenta riesgo de rescate|para España,reforma,7
7344,17-Nov-2011,Extiende pérdidas BMV; cae 1.63%,reforma,0
7345,17-Nov-2011,FRONTERA INVISIBLE / ¡Alivio en Arizona!,reforma,4
7346,17-Nov-2011,José Woldenberg / En defensa de los políticos,reforma,4
7347,18-Nov-2011,Cotiza dólar a 13.90 pesos a la venta,reforma,2
7348,18-Nov-2011,Reporta Wall Street pérdida semanal,reforma,0
7349,18-Nov-2011,Concluye dólar en $13.85 a la venta,reforma,7
7350,20-Nov-2011,Descarta IP impulso por Presupuesto,reforma,5
7351,20-Nov-2011,Cae venta de vivienda turística,reforma,8
7352,21-Nov-2011,Cierra Dow Jones con pérdida de 2.1%,reforma,7
7353,21-Nov-2011,Urge OMC a abrir comercio mundial,reforma,9
7354,21-Nov-2011,Baja la venta de vivienda turística 70%,reforma,8
7355,21-Nov-2011,Las medidas del gobierno sólo reducen la fuga de capitales en Argentina,reforma,7
7356,22-Nov-2011,COORDENADAS / Hacen agua los políticos,reforma,5
7357,22-Nov-2011,Recurre United a AL para crecer,reforma,9
7358,22-Nov-2011,Reduce pérdidas BMV; baja 1.16% ,reforma,0
7359,22-Nov-2011,COORDENADAS / Hacen agua los políticos,reforma,1
7360,23-Nov-2011,Prevén impacto en exportación de TICs,reforma,5
7361,24-Nov-2011,JAQUE MATE / Rescate fallido,reforma,5
7362,24-Nov-2011,Despreocupa alza del dólar a Hacienda ,reforma,1
7363,24-Nov-2011,Cierra dólar menudeo en 14.30 pesos,reforma,7
7364,24-Nov-2011,Faltó un acuerdo nacional,reforma,4
7365,24-Nov-2011,Advierte IMEF riesgos para México,reforma,1
7366,24-Nov-2011,Impactará la crisis a exportación de TIC,reforma,5
7367,24-Nov-2011,JAQUE MATE / Rescate fallido,reforma,5
7368,25-Nov-2011,Cotiza dólar en $14.32 a la venta,reforma,2
7369,25-Nov-2011,Tiene dólar mayor nivel en 32 meses,reforma,7
7370,25-Nov-2011,Denuncia Hungría ataque especulativo,reforma,7
7371,26-Nov-2011,Toca dólar los $14.40 ,reforma,2
7372,27-Nov-2011,Destaca IMEF buen blindaje de México,reforma,1
7373,27-Nov-2011,Colaborador Invitado / Faltó un acuerdo nacional,reforma,4
7374,28-Nov-2011,Ven calma en mercados con acción del BCE,reforma,1
7375,28-Nov-2011,Prevé OCDE menor crecimiento para México,reforma,1
7376,28-Nov-2011,Advierte OCDE|posible recesión,reforma,1
7377,29-Nov-2011,COORDENADAS / Invierno económico,reforma,7
7378,29-Nov-2011,Ganan Bolsas de Asia; Europa a la baja,reforma,0
7379,29-Nov-2011,Anticipan bajo desempeño,reforma,1
7380,29-Nov-2011,COORDENADAS / Invierno económico,reforma,7
7381,30-Nov-2011,Espera SHCP baja frecuencia de subasta,reforma,2
7382,30-Nov-2011,Cierra BMV con ganancia de 3.14%,reforma,0
7383,30-Nov-2011,Luis F. Aguilar / Entreacto,reforma,4
7384,30-Nov-2011,Luis F. Aguilar / Entreacto,reforma,4
7385,01-Dic-2011,Suben previsión de crecimiento a 3.87%,reforma,1
7386,01-Dic-2011,Cartas del Lector / Lo bueno y lo malo,reforma,1
7387,02-Dic-2011,Colaborador Invitado / La revolución neu,reforma,6
7388,02-Dic-2011,Colaborador Invitado / La revolución neuroeconómica,reforma,6
7389,03-Dic-2011,Se queda España hasta sin gente,reforma,6
7390,03-Dic-2011,SOBREAVISO / Asombra el asombro,reforma,4
7391,03-Dic-2011,SOBREAVISO / Asombra el asombro,reforma,4
7392,04-Dic-2011,Confía SCHP en cuentas externas,reforma,1
7393,04-Dic-2011,Confía Canacintra se mitigue crisis,reforma,5
7394,04-Dic-2011,Se queda España hasta sin gente,reforma,6
7395,06-Dic-2011,Cierra BMV con baja marginal de 0.09%,reforma,0
7396,06-Dic-2011,COORDENADAS / Refundar Europa,reforma,7
7397,06-Dic-2011,COORDENADAS / Refundar Europa,reforma,7
7398,06-Dic-2011,Disminuye confianza durante noviembre,reforma,1
7399,06-Dic-2011,Refundar Europa,reforma,7
7400,07-Dic-2011,Abren bolsas en NY negativas,reforma,7
7401,07-Dic-2011,Asegure su supervivencia,reforma,5
7402,07-Dic-2011,Opera Wall Street a la baja,reforma,7
7403,07-Dic-2011,What's News,reforma,9
7404,08-Dic-2011,Se incrementa baja del IPC a 1.17%,reforma,7
7405,08-Dic-2011,Cierra Dow Jones debajo de 12 mil puntos,reforma,0
7406,08-Dic-2011,Se profundiza baja de Bolsa a 1.17%,reforma,7
7407,08-Dic-2011,Cae Dow Jones a nivel más bajo del mes,reforma,0
7408,09-Dic-2011,Pide Banamex más esfuerzo a políticos,reforma,1
7409,09-Dic-2011,Estiman riesgo de inflación|por crisis,reforma,2
7410,11-Dic-2011,Prevén crezca México sólo 2.5% en 2012,reforma,1
7411,12-Dic-2011,Destacan solidez económica de México,reforma,1
7412,12-Dic-2011,Prepare a su empresa para la incertidumbre,reforma,5
7413,13-Dic-2011,Caen las ventas en el Abastos,reforma,8
7414,13-Dic-2011,Preven 2.9% crecimiento 2012,reforma,1
7415,13-Dic-2011,Mantienen ganancias bolsas en EU,reforma,0
7416,13-Dic-2011,Revierten ganancias bolsas europeas,reforma,0
7417,13-Dic-2011,Califican a México con atraso financiero,reforma,5
7418,13-Dic-2011,Revierten ganancias|Bolsas europeas,reforma,0
7419,13-Dic-2011,Mantienen ganancias Bolsas en EU,reforma,0
7420,13-Dic-2011,Revierten alzas Bolsas de EU al cierre,reforma,0
